ProductID,Status,Description,Category,StdAccountingCost,SKU,ItemPrice,UnitOfMeasure,WeightPerUnit,DoesGetBuilt,MSQ,AllocatedDoneDate,OnOrderUnits,RawConsumption,BuildOutToDays,RawConsumption,UPC
106041,Active,Acerola Cherry Powder (1 lb) POI,Sell-Powder,10.53,AcerolaCherryPow(1lb)POI,26.95,,16,1,,2/12/2019,0,,31,,7.42309E+11
106042,Active,Fo-Ti Extract Powder (4 oz) POI,Sell-Powder,2.7,Fo-TiPow(4oz)POI,17.55,,4,1,,,0,,31,,7.42309E+11
106043,Active,NORFOX CAPB (480 LBS) Cocamidopropyl Betaine 30%,RAW BULK,288,,,ea,480,0,,,0,480,,480,
106044,Active,Unflavored BCAA Powder (1 lb) POI,Sell-Powder,9.24,UnflavBCAAPow(1lb)POI,22,,16,1,,2/21/2019,0,,31,,7.42309E+11
106045,Active,Unflavored BCAA Powder (8 oz) POI,Sell-Powder,4.95,UnflavBCAAPow(8oz)POI,13.95,,8,1,,2/21/2019,0,,31,,7.42309E+11
106046,Active,Ashwaganda Root Powder (1 lb) POI,Sell-Powder,8.78,AshwagandhaPow(1lb)POI,21.95,,16,1,,2/21/2019,0,,31,,7.42309E+11
106047,Active,Avocado Oil (16 fl oz) POI,Sell-Liquid Bottles F-Style,4.4,AvocadoOil(16floz)POI,14.95,,16,1,,,0,,31,,7.42309E+11
106048,Active,Beet Root Capsules (100 Capsules 750 mg) POI,Sell-Capsules,1.32,BeetRoot(100Caps)POI,14.95,,4,1,,2/27/2019,0,,31,,7.42309E+11
106049,Active,LABEL 2 X 5 WEATHERPROOF POLYESTER LASER ( 8/sheet),Labels,0.4995,,0.4995,,,0,,,0,8,,8,
10605,Active,Knock Off High Profile Pillow cool to the touch,Pillows,,KOPILHP,,,,,,7/24/2018,0,,,,7.42309E+11
106050,Active,Fo-Ti Extract Capsules (100 Capsules 450 mg) POI,Sell-Capsules,1.75,Fo-Ti(100Caps)POI,14.95,,4,1,,2/27/2019,0,,31,,7.42309E+11
106051,Active,Barley Grass Capsules (100 Capsules 300 mg/Serving) POI,Sell-Capsules,1.46,BarleyGrass(100Caps)POI,11.95,,4,1,,2/27/2019,0,,31,,7.42309E+11
106052,Active,SORTKWIK FINGER TIP MOISTENER,Warehouse Supplies,2.69,,2.69,,,0,,,0,1,,1,
106053,Active,BELT FOR FR900 SEALING MACHINE 50 psc,Warehouse Supplies,34,,34,,,0,,,0,1,,1,
106054,Active,Grape Seed Extract Capsules (100 Capsules 400 mg) POI,Sell-Capsules,1.96,GrapeSeed(100Caps)POI,14.95,,4,1,,2/27/2019,0,,31,,7.42309E+11
106055,Active,Ice Melt Pellets (8 lb 1 Gallon) POI,Sell-Powder,8,IceMelt(1GalBucket)POI,32.99,,128,1,,1/22/2019,0,1,31,1,7.42309E+11
106056,Active,Red Yeast Rice Powder Capsules (100 Capsules 1200 mg),Sell-Capsules,1.61,RedYeastRice(100Caps)POI,11.95,,4,1,,2/27/2019,0,,31,,7.42309E+11
106057,Active,Grapefruit Seed Extract Capsules (100 Capsules 375 mg),Sell-Capsules,1.59,GrapefruitSeed(100Caps)POI,12.95,,4,1,,2/27/2019,0,,31,,7.42309E+11
106058,Active,RUBBER STAMP .5 X 1.5,Packaging,6.95,,6.95,,,0,,,0,1,,1,
106059,Active,Methylsulfonylmethane MSM Powder (1 lb) POI,Sell-Powder,3.56,MSM(1lb)POI,12.99,,16,1,,2/21/2019,0,,31,,7.42309E+11
106060,Active,Methylsulfonylmethane MSM Powder (2 lbs) POI,Sell-Powder,6.13,MSM(2lb)POI,16.99,,32,1,,2/21/2019,0,,31,,7.42309E+11
106061,Active,Methylsulfonylmethane MSM Powder (2 lbs Tub) EBE,Sell-Tub,5.92,MSM(Tub)EBE,17.95,,32,1,,,0,,31,,7.42309E+11
106062,Active,TVP TEXTURED VEGETABLE PROTEIN (25 LBS),RAW BULK,48.94,,,ea,25,0,,,0,25,,25,
106063,Active,Cordyceps Capsules (100 Capsules 900 mg) POI,Sell-Capsules,1.57,Cordyceps(100Caps)POI,14.95,,4,1,,2/27/2019,0,,31,,7.42309E+11
106064,Active,OXYGEN ABSORBERS 1 X 1000 cc,Packaging,34.99,,,,,0,,,0,1000,,1000,
106065,Active,SCREEN PROTECTOR FOR DELL INSPIRON 15 300,Office Supplies,12.99,,,,,0,,,0,1,,1,
106066,Active,Chocolate Covered Cinnamon Bears (42 oz Bag),ReSALE,8.85,ChocCinnamonBears(2.65)QPD,21.95,,42,1,,2/1/2019,0,,31,,7.42309E+11
106067,Active,CoQ10 Capsules (100 Capsules 350 mg) POI,Sell-Capsules,5.57,CoQ10(100Caps)POI,14.95,,4,1,,,0,,31,,7.42309E+11
106068,Active,Almond Flour (5 Gallon Bucket 25 lbs) POI,Sell-Buckets,92.8,AlmondFlour(5GalBucket)POI,169.95,,400,1,,,0,,31,,7.42309E+11
106069,Active,Parsley Flakes (1 lb) POI,Sell-Powder,6.85,ParsleyFlakes(1lb)POI,16.95,,16,1,,,0,,31,,7.42309E+11
10607,Active,SODIUM BICARBONATE USP NO. 1 POWDERED (50 LBS),RAW BULK,13.625,,,pound,50,0,,,0,50,,50,
106070,Active,Almond Flour (1 Gallon Bucket 4 lbs) EBE,Sell-Buckets,16.34,AlmondFlour(1GalBucket)EBE,35.5,,64,1,,3/4/2019,0,,31,,7.42309E+11
106071,Active,SHRINK BAND 75 X 28 ( 250/case),Packaging,0.0102,,0.0102,,,0,250,,0,1,,1,
106072,Active,SHRINK BAND 66 X 25 (250/case),Packaging,0.0097,,0.0097,,,0,,,0,,,,
106074,Active,GINKGO BILOBA (25 KG) ORGANIC,RAW BULK,300,,,ea,55.12,0,,,0,44.0924,,44.0924,
106076,Active,HAWTHORN FRUIT EXTRACT 10:1 (25 KG),RAW BULK,300,,,ea,55.12,0,,,0,55.1156,,55.1156,
106077,Active,MILK THISTLE EXTRACT 4:1 (25 KG),RAW BULK,300,,,ea,55.12,0,,,0,55.1156,,55.1156,
106078,Active,OLIVE LEAF EXTRACT 20% (25 KG),RAW BULK,412.5,,,ea,55.12,0,,,0,55.1156,,55.1156,
106079,Active,PEA PROTEIN (20 KG) ORGANIC,RAW BULK,175,,,ea,44.09,0,,,0,44.0924,,44.0924,
106080,Active,RICE PROTEIN POWDER (20 KG) ORGANIC,RAW BULK,212.5,,,ea,44.09,0,,,0,44.0924,,44.0924,
106081,Active,RASPBERRY KETONE 99% (25 KG),RAW BULK,600,,,ea,55.12,0,,,0,55.1156,,55.1156,
106082,Active,SENNA LEAF EXTRACT 4:1 (25 KG),RAW BULK,300,,,ea,55.12,0,,,0,55.1156,,55.1156,
106083,Active,ST. JOHN'S WORT EXTRACT (25 KG) 0.3% UV,RAW BULK,575,,,ea,55.12,0,,,0,55.1156,,55.1156,
106084,Active,TART CHERRY EXTRACT 52:1 (25 KG),RAW BULK,450,,,ea,55.12,0,,,0,55.1156,,55.1156,
106085,Active,WHITE PEONY ROOT EXTRACT 5:1 (25 KG),RAW BULK,437.5,,,ea,55.12,0,,,0,55.1156,,55.1156,
106086,Active,APRICOT KERNEL OIL (30 LBS),RAW BULK,108.3,,,ea,30,0,,,0,30,,30,
106087,Active,ARGAN OIL (30 LBS),RAW BULK,640.33,,,ea,30,0,,,0,30,,30,
106088,Active,CASTOR OIL (440 LBS),RAW BULK,635.67,,,ea,440,0,,,0,440,,440,
106089,Active,EVENING PRIMROSE OIL (30 LBS),RAW BULK,597.81,,,ea,30,0,,,0,30,,30,
106090,Active,HEMPSEED OIL (30 LBS),RAW BULK,151.5,,,ea,30,0,,,0,30,,30,
106091,Active,SWEET ALMOND OIL (440 LBS),RAW BULK,857.22,,,ea,440,0,,,0,440,,440,
106092,Active,Epsom Salt (100 Capsules 13500) POI,Sell-Capsules,1.39,EpsomSalt(100Caps)POI,12.49,,4,1,,2/27/2019,0,,31,,7.42309E+11
106093,Active,Acerola Cherry Powder (8 oz) POI,Sell-Powder,2.07,AcerolaCherryPow(8oz)POI,26,,8,1,,,0,,31,,7.42309E+11
106094,Active,TEA TREE ESSENTIAL OIL (5 LBS),RAW BULK,164.58,,,ea,5,0,,,0,5,,5,
106095,Active,REGAL EVERYTHING BAGEL SEASONING (5 LBS),RAW BULK,13.16,,,ea,5,0,,,0,5,,5,
106096,Active,PINK SPRINKLES (10 LBS),RAW BULK,14.79,,,ea,10,0,,,0,10,,10,
106097,Active,RED SPRINKLES (10 LBS),RAW BULK,14.79,,,ea,10,0,,,0,10,,10,
106098,Active,PURPLE SPRINKLES (10 LBS),RAW BULK,14.79,,,ea,10,0,,,0,10,,10,
106099,Active,SPICE JAR 2: 16 OZ RECTANGULAR PLASTIC SPICE STORAGE CONTAINER/SHAKE LID,RAW BULK,0.78,,0.78,,,0,,,0,1,,1,
106100,Active,SPICE JAR 3: 32 OZ RECTANGULAR PLASTIC SPICE STORAGE CONTAINER/SHAKE LID,RAW BULK,1.09,,1.09,,,0,,,0,1,,1,
106101,Active,SPICE JAR 1: 8.5 OZ ROUND PLASTIC SPICE STORAGE CONTAINER/SHAKE LID,RAW BULK,0.68,,0.68,,,0,,,0,,,,
106102,Active,GOURMET PEPPERCORN MEDLEY 8 OZ,RAW BULK,5.19,,5.19,,,0,,,0,1,,1,
106103,Active,BCAA Capsules (100 Capsules 1140 mg) POI,Sell-Capsules,1.55,BCAA(100Caps)POI,12.95,,4,1,,2/27/2019,0,,31,,7.42309E+11
106104,Active,Acai Berry Powder (1 Gallon Bucket 3.5 lbs) EBE,Sell-Buckets,34.29,AciaBerryPow(1GalBucket)EBE,67.95,,56,1,,,0,,31,,7.42309E+11
106105,Active,Pomegranate Extract Capsules (100 Capsules 450 mg) POI,Sell-Capsules,1.68,Pomegranate(100Caps)POI,8.95,,4,1,,2/27/2019,0,,31,,7.42309E+11
106106,Active,DIM Diindolylmethane Capsules (100 Capsules 450 mg) POI,Sell-Capsules,5.48,DIM(100Caps)POI,19.95,,4,1,,2/27/2019,0,,31,,7.42309E+11
106107,Active,Kava Kava Extract Capsules (100 Capsules 335 mg) POI,Sell-Capsules,2.07,KavaKava(100Caps)POI,16.95,,4,1,,3/4/2019,0,,31,,7.42309E+11
106108,Active,SLSA Powder (5 lbs) UNP,Sell-Powder,,,,,,1,,,0,,31,,
106109,Active,SLSA Powder (1 lb) UNP,Sell-Powder,,,,,,1,,,0,,31,,
106110,Active,Bilberry Extract Capsules (100 Capsules 830 mg) POI,Sell-Capsules,1.67,Bilberry(100Caps)POI,13.95,,4,1,,2/27/2019,0,,31,,7.42309E+11
106111,Active,Broccoli Sprout Extract 1050 mg/serving 100 capsules,,,,,,,,,,0,,,,
106113,Active,Rainbow Baking Sprinkles 1.5 lbs,Sell-Powder,,,,,,,,,0,,,,
106114,Active,AIR DUSTER10 OZ (PACK OF 6),Office Supplies,18.99,,18.99,,,,,,0,,,,
106115,Active,TAPIOCA STARCH (1874 LBS) TOTE,RAW BULK,862.04,,,,1874,0,,,0,1874,,1874,
106116,Active,GLOVES (SMALL) 1000/box,Warehouse Supplies,0.04299,,,,,0,,,0,1000,,1000,
106119,Active,Triple Hit Detox Capsules (100 Capsules 300 mg) POI,Sell-Capsules,,TripleHit(100caps)POI(NEW),9.95,ea,,1,,3/4/2019,0,,31,,7.42309E+11
106120,Active,Malic Acid Capsules (150 Count 600 mg) UNP,Sell-Capsules,3.28,MalicAcid(150Caps)UNP,12.25,,6,1,,,0,,,,7.42309E+11
106121,Active,Malic Acid Capsules (100 Capsules 600 mg) POI,Sell-Capsules,1.19,MalicAcid(100Caps)POI,10.05,,4,1,,3/5/2019,0,,31,,7.42309E+11
106122,Active,Malic Acid Capsules (200 Capsules 600 mg) EBE,Sell-Capsules,2.29,MalicAcid(200Caps)EBE,14.99,,8,1,,3/5/2019,0,1,31,1,7.42309E+11
106123,Active,SURFACE MOUNT SANITARY NAPKIN DISPOSAL RECEPTACLE B-254,Warehouse Supplies,85.91,,85.91,,,0,,,0,1,,1,
106124,Active,HALF FOLD PAPER TOILET SEAT COVER ( 5000/case),Warehouse Supplies,34.99,,34.99,,,0,,,0,1,,1,
106125,Active,LAVEX JANITORIAL STAINLESS STEEL TOILET COVER DISPENSER,Warehouse Supplies,22.73,,22.73,,,0,,,0,1,,1,
106126,Active,"TABLECRAFT B22 EMPLOYEE MUST WASH HANDS SIGN 9""X3""",Warehouse Supplies,2.79,,2.79,,,0,,,0,,,,
106127,Active,CURTRON TRANSPARENT CLEAR PVC STRIP DOOR,Warehouse Supplies,139.99,,139.99,,,0,,,1,,,,
106128,Active,ROSEWILL HDMI ADAPTER RCW-H9015,Office Supplies,5.99,,,,,0,,,1,1,,1,
106129,Active,"LABLE 2""x 2"" Weatherproof Polyester (20/sheet)",Labels,0.4598,,,,,0,,,0,1,,1,
106130,Active,Papaya Capsules 400 mg/serving,Sell-Capsules,,,,,,,,,0,,,,
106131,Active,Kelp Extract Capsules (100 Capsules 485 mg) POI,Sell-Capsules,1.74,KELP(100Caps)POI,12.95,,4,1,,,0,,31,,7.42309E+11
106132,Active,Slippery Elm Capsules (100 Capsules 800 mg) POI,Sell-Capsules,1.53,SlipperyElm(100Caps)POI,10.95,,4,1,,,0,,31,,7.42309E+11
106133,Active,Argan Oil 2 fl oz,,,,,,,,,,0,,,,
106134,Active,Castor Oil 16 oz,,,,,,,,,,0,,,,
106135,Active,Hemp Oil (16 oz) EBE,,,,,,,,,,0,,,,
106136,Active,Hemp Oil 8 oz EBE,,,,,,,,,,0,,,,
106137,Active,Evening Primrose Oil 2 oz dropper,,,,,,,,,,0,,,,
106138,Active,Apricot Kernel 8 oz,,,,,,,,,,0,,,,
106139,Active,Sweet Almond Oil 16 oz,,,,,,,,,,0,,,,
106140,Active,Hemp Oil 1 fl oz,,,,,,,,,,0,,,,
106141,Active,Hemp Oil 2 fl oz,,,,,,,,,,0,,,,
106142,Active,BLUE POLYPROPYLENE SHOE COVER- LARGE (400/case),Warehouse Supplies,0.04875,,,,,0,500,,0,1,,1,
106143,Active,BLUE POLYPROPYLENE SHOE COVER- XL (400/case),Warehouse Supplies,0.0535,,,,,0,500,,0,1,,1,
106144,Active,Pea Protein (2 lb) UNP,Sell-Powder,8.37,PeaProtein(2lb)UNP,19.95,ea,32,1,,2/26/2019,0,,31,,7.42309E+11
106145,Active,Pea Protein (5 lb) UNP,Sell-Powder,19.29,PeaProtein(5lb)UNP,37.75,ea,80,1,,2/26/2019,0,,31,,7.42309E+11
106146,Active,Pea Protein (2 lb) POI,Sell-Powder,8.29,PeaProtein(2lb)POI,20.25,oz,32,1,,2/25/2019,0,,31,,7.42309E+11
106147,Active,Pea Protein (5 lb) POI,Sell-Powder,19.68,PeaProtein(5lb)POI,39.95,oz,80,1,,2/25/2019,0,,31,,7.42309E+11
106148,Active,Rice Protein Powder (3 lbs) UNP,Sell-Powder,14.07,RiceProtein(3lb)UNP,31.95,,48,1,,2/26/2019,0,,31,,7.42309E+11
106149,Active,Rice Protein Powder (5 lbs) UNP,Sell-Powder,21.01,RiceProtein(5lb)UNP,49.95,,80,1,,2/26/2019,0,,31,,7.42309E+11
10615,Active,Florence Combo King,Mattress,,BComboK,803.8,,,0,,8/10/2018,0,,,,7.42309E+11
106150,Active,Rice Protein Powder (3 lbs) POI,Sell-Powder,14.07,RiceProtein(3lb)POI,29.95,,48,1,,2/25/2019,0,,31,,7.42309E+11
106151,Active,Rice Protein Powder (5 lbs) POI,Sell-Powder,23.08,RiceProtein(5lb)POI,43.95,,80,1,,2/25/2019,0,,31,,7.42309E+11
106152,Active,Rice Protein Powder (1 Gallon Bucket 5 lbs) EBE,Sell-Buckets,23.74,RiceProtein(1GalBucket)EBE,59.95,,80,1,,2/26/2019,0,,31,,7.42309E+11
106153,Active,Pea Protein Powder (1 Gallon Bucket 6 lbs) EBE,Sell-Buckets,23.94,PeaProtein(1GalBucket)EBE,49.95,,96,1,,2/26/2019,0,,31,,7.42309E+11
106154,Active,Everything Bagel Seasoning 1 lb,,,,,,,,,,0,,,,
106155,Active,Everything Bagel Seasoning Shaker Bottle 8 oz,,,,,,,,,,0,,,,
106156,Active,Everything Bagel Seasoning Shaker Bottle 4 oz,,,,,,,,,,0,,,,
106157,Active,Parsley Shaker Bottle 4 oz,,,,,,,,,,0,,,,
106158,Active,Baking Soda Shaker Bottle 36 oz,,,,,,,,,,0,,,,
106159,Active,Baking Soda Shaker Bottle 16 oz,,,,,,,,,,0,,,,
10616,Active,Florence Combo Twin XL,Mattress,,BComboTWXL,385.85,,,0,,8/10/2018,0,,,,7.42309E+11
106160,Active,Everything Bagel Seasoning Shaker Bottle 20 oz,,,,,,,,,,0,,,,
106161,Active,Cornstarch 1 Gallon Bucket 4.5 lbs,,,,,,,,,,0,,,,
106162,Active,Everything Bagel Seasoning 10 oz,,,,,,,,,,0,,,,
106163,Active,Cream of Tartar shaker Bottle 32 oz,,,,,,,,,,0,,,,
106164,Active,,,,,,,,,,,0,,,,
106165,Active,,,,,,,,,,,0,,,,
106166,Active,Rice Protein Powder (10 lbs) UNP,Sell-Powder,42.06,RiceProtein(10lb)UNP,79.95,,160,1,,2/27/2019,0,,31,,7.42309E+11
106167,Active,Parsley Capsules (100 Capsules 400 mg) POI,Sell-Capsules,1.14,Parsley(100Caps)POI,8.95,,4,1,,,0,,31,,7.42309E+11
106168,Active,"BUBBLE WRAP 5/16"" THICK MATERIAL 12"" x100""",Packaging,22.49,,,,,,,,0,,,,
106169,Active,Dried Oregano Leaf Flakes (4 oz Shaker) UNP,,,,,,,,,,0,,,,
10617,Active,Florence Combo Twin,Mattress,,BComboTW,,,,,,8/10/2018,0,,,,7.42309E+11
106170,Active,Citric Acid 1 gallon bucket 8 lbs,,,,,,,,,,0,,,,
106171,Active,Borax 1 gallon bucket 9 lbs,,,,,,,,,,0,,,,
106172,Active,TVP Textured Vegetable Protein 1 lb,,,,,,,,,,0,,,,
106173,Active,Ginkgo Biloba Powder 1 lb,,,,,,,,,,0,,,,
106174,Active,Sweet Almond Oil 8 oz,,,,,,,,,,0,,,,
106175,Active,Ginkgo Biloba Powder 8 oz,,,,,,,,,,0,,,,
106176,Active,Cinnamon Sticks 1 lb,,,,,,,,,,0,,,,
106177,Active,,,,,,,,,,,0,,,,
106178,Active,"WALL-MOUNTED PRE-RINSE ASSEMBLY WITH 8 ""CENTERS AND 12 "" FAUCET",Warehouse Supplies,136.99,,136.99,,,0,,,1,1,,1,
106179,Active,CAMPHOR ESSENTIAL OIL (5 LBS),RAW BULK,85.07,,,pound,80,0,,,0.2,5,,5,
10618,Active,Florence Combo Full,Mattress,,BComboF,,,,,,8/10/2018,0,,,,7.42309E+11
106180,Active,TANGERINE ESSENTIAL OIL 5 LBS,RAW BULK,125.58,,,pound,80,0,,,1,5,,5,
106181,Active,EUCALYPTUS GLOBULUS ESSENTIAL OIL (5 LBS),RAW BULK,127.08,,,pound,5,0,,,1,5,,5,
10619,Active,Florence Combo Queen,Mattress,,BComboQ,,,,,,8/10/2018,0,,,,7.42309E+11
10620,Active,Florence Combo California King,Mattress,,BComboCK,1000,,,,,8/10/2018,0,,,,7.42309E+11
10621,Active,CITRIC ACID ANHY F6000 USP FCC KSHR (50 LBS),RAW BULK,,,,pound,50,0,0,,0,50,,50,
10622,Active,Twin Promotional (Support Plus Mattress Bari Protector Ravello Pillow),Mattress,,BComboTW2,,,,,,8/10/2018,0,,,,7.42309E+11
10623,Active,Twin XL Promotional (Support Plus Mattress Bari Protector Ravello Pillow),Mattress,,BComboTWXL2,,,,,,8/10/2018,0,,,,7.42309E+11
10624,Active,Full Promotional (Support Plus Mattress Bari Protector Ravello Pillow),Mattress,,BComboF2,,,,,,8/10/2018,0,,,,7.42309E+11
10625,Active,Queen Promotional (Support Plus Mattress Bari Protector Ravello Pillow),Mattress,,BComboQ2,,,,,,8/10/2018,0,,,,7.42309E+11
10626,Active,King Promotional (Support Plus Mattress Bari Protector Ravello Pillow),Mattress,,BComboK2,,,,,,8/10/2018,0,,,,7.42309E+11
10627,Active,CaKing Promotional (Support Plus Mattress Bari Protector Ravello Pillow),Mattress,,BComboCK2,,,,,,8/10/2018,0,,,,7.42309E+11
10628,Active,Twin Fully Encased(Trieste) Guest Bed(Support Plus) and Urbino Pillow For College Apartment,Mattress,,BComboTW3,,,,,,8/10/2018,0,,,,7.42309E+11
10629,Active,Twin XL Fully Encased(Trieste) Guest Bed(Support Plus) and Urbino Pillow For College Apartment,Mattress,,BComboTWXL3,,,,,,8/10/2018,0,,,,7.42309E+11
10630,Active,Full Fully Encased(Trieste) Guest Bed(Support Plus) and Urbino Pillow For College Apartment,Mattress,,BComboF3,,,,,,8/10/2018,0,,,,7.42309E+11
10631,Active,Queen Fully Encased(Trieste) Guest Bed(Support Plus) and Urbino Pillow For College Apartment,Mattress,,BComboQ3,,,,,,8/10/2018,0,,,,7.42309E+11
10632,Active,King Fully Encased(Trieste) Guest Bed(Support Plus) and Urbino Pillow For College Apartment,Mattress,,BComboK3,,,,,,8/10/2018,0,,,,7.42309E+11
10633,Active,CaKing Fully Encased(Trieste) Guest Bed(Support Plus) and Urbino Pillow For College Apartment,Mattress,,BComboCK3,,,,,,8/10/2018,0,,,,7.42309E+11
10634,Active,Twin Premium (Florence Genoa Urbino),Mattress,,BComboTW4,,,,,,8/10/2018,0,,,,7.42309E+11
10635,Active,Twin XL Premium (Florence Genoa Urbino),Mattress,,BComboTWXL4,,,,,,8/10/2018,0,,,,7.42309E+11
10636,Active,Full Premium (Florence Genoa Urbino),Mattress,,BComboF4,,,,,,8/10/2018,0,,,,7.42309E+11
10637,Active,Queen Premium (Florence Genoa Urbino),Mattress,,BComboQ4,,,,,,8/10/2018,0,,,,7.42309E+11
10638,Active,King Premium (Florence Genoa Urbino),Mattress,,BComboK4,,,,,,8/10/2018,0,,,,7.42309E+11
10639,Active,CaKing Premium (Florence Genoa Urbino),Mattress,,BComboCK4,,,,,,8/10/2018,0,,,,7.42309E+11
10640,Active,Twin Blue Kids Combo(Turin Sorrento),Mattress,,BComboTWB5,,,,,,8/10/2018,0,,,,7.42309E+11
10641,Active,Full Blue Kids Combo(Turin Sorrento),Mattress,,BComboFB5,,,,,,8/10/2018,0,,,,7.42309E+11
10642,Active,Twin Pink Kids Combo(Turin Sorrento),Mattress,,BComboTWP5,,,,,,8/10/2018,0,,,,7.42309E+11
10643,Active,Full Pink Kids Combo(Turin Sorrento),Mattress,,BComboFP5,,,,,,8/10/2018,0,,,,7.42309E+11
10644,Active,Twin Medium Firm Foam Option. Luxury Firm(AmalfiGenoa Sorrento),Mattress,,BComboTW6,,,,,,8/10/2018,0,,,,7.42309E+11
10645,Active,Twin XL Medium Firm Foam Option. Luxury Firm(AmalfiGenoa Sorrento),Mattress,,BComboTWXL6,,,,,,8/10/2018,0,,,,7.42309E+11
10646,Active,Full Medium Firm Foam Option. Luxury Firm(AmalfiGenoa Sorrento),Mattress,,BComboF6,,,,,,8/10/2018,0,,,,7.42309E+11
10647,Active,Queen Medium Firm Foam Option. Luxury Firm(AmalfiGenoa Sorrento),Mattress,,BComboQ6,,,,,,8/10/2018,0,,,,7.42309E+11
10648,Active,King Medium Firm Foam Option. Luxury Firm(AmalfiGenoa Sorrento),Mattress,,BComboK6,,,,,,8/10/2018,0,,,,7.42309E+11
10649,Active,Caking Medium Firm Foam Option. Luxury Firm(AmalfiGenoa Sorrento),Mattress,,BComboCK6,,,,,,8/10/2018,0,,,,7.42309E+11
10650,Active,"Twin Side Sleeper Dream Curve Countor Pillow with Supportive deep 5"" of Gel Infused Memory Foam (PortofinoBariAncona Curve)",Mattress,,BComboTW7,,,,,,8/10/2018,0,,,,7.42309E+11
10651,Active,"Twin XL Side Sleeper Dream Curve Countor Pillow with Supportive deep 5"" of Gel Infused Memory Foam (PortofinoBariAncona Curve)",Mattress,,BComboTWXL7,,,,,,8/10/2018,0,,,,7.42309E+11
10652,Active,"Full Side Sleeper Dream Curve Countor Pillow with Supportive deep 5"" of Gel Infused Memory Foam (PortofinoBariAncona Curve)",Mattress,,BComboF7,,,,,,8/10/2018,0,,,,7.42309E+11
10653,Active,"Queen Side Sleeper Dream Curve Countor Pillow with Supportive deep 5"" of Gel Infused Memory Foam (PortofinoBariAncona Curve)",Mattress,,BComboQ7,,,,,,8/10/2018,0,,,,7.42309E+11
10654,Active,"King Side Sleeper Dream Curve Countor Pillow with Supportive deep 5"" of Gel Infused Memory Foam (PortofinoBariAncona Curve)",Mattress,,BComboK7,,,,,,8/10/2018,0,,,,7.42309E+11
10655,Active,"CaKing Side Sleeper Dream Curve Countor Pillow with Supportive deep 5"" of Gel Infused Memory Foam (PortofinoBariAncona Curve)",Mattress,,BComboCK7,,,,,,8/10/2018,0,,,,7.42309E+11
10656,Active,Twin Accessories Bundle Guest Room or Extras (Portofino Gel Topper Trieste AnconaLP),Mattress,,BComboTW8,,,,,,8/10/2018,0,,,,7.42309E+11
10657,Active,Twin XL Accessories Bundle Guest Room or Extras (Portofino Gel Topper Trieste AnconaLP),Mattress,,BComboTWXL8,,,,,,8/10/2018,0,,,,7.42309E+11
10658,Active,Full Accessories Bundle Guest Room or Extras (Portofino Gel Topper Trieste AnconaLP),Mattress,,BComboF8,,,,,,8/10/2018,0,,,,7.42309E+11
10659,Active,Queen Accessories Bundle Guest Room or Extras (Portofino Gel Topper Trieste AnconaLP),Mattress,,BComboQ8,,,,,,8/10/2018,0,,,,7.42309E+11
10660,Active,King Accessories Bundle Guest Room or Extras (Portofino Gel Topper Trieste AnconaLP),Mattress,,BComboK8,,,,,,8/10/2018,0,,,,7.42309E+11
10661,Active,CaKing Accessories Bundle Guest Room or Extras (Portofino Gel Topper Trieste AnconaLP),Mattress,,BComboCK8,,,,,,8/10/2018,0,,,,7.42309E+11
10662,Active,CASSIA CINNAMON GROUND (25 LBS),RAW BULK,71.38,,,pound,25,0,0,,0,25,,25,
10663,Active,QUICK OATS (25 LBS),RAW BULK,15.2,,,pound,25,0,0,,0,25,,25,
10664,Active,Ceylon Cinnamon Capsule (100 Count 300 mg) POI,Sell-Capsules,3.29,CinnaCap.200.POI,13.75,,4,1,,8/17/2018,0,,45,,7.42309E+11
10665,Active,MOUSE PAD,Office Supplies,0.99,,0.99,,,,,,0,1,,1,
10666,Active,Ceylon Cinnamon Capsules (200 Count 300 mg) EBE,Sell-Capsules,6.39,CinnaCap.200.EBE,16.95,,8,1,,8/17/2018,0,,45,,7.42309E+11
10667,Active,Ceylon Cinnamon Capsule (200 Count 300 mg) KOP,Sell-Capsules,6.32,LP-0BU6-46AJ,15.25,,8,1,,8/17/2018,0,,45,,7.42309E+11
10668,Active,CEYLON CINNAMON GROUND (5 LBS),RAW BULK,41,,,pound,25,0,0,,0,5,,5,
10669,Active,Cinnamon (1 lb) POI,Sell-Powder,5.36,Cinammon1lb.POI,12.95,,16,1,,9/3/2018,0,,31,,7.42309E+11
10670,Active,Cinnamon (2 lb) POI,Sell-Powder,9.47,Cinammon2lb.POI,19.99,,32,1,,9/3/2018,0,,31,,7.42309E+11
10671,Active,Cinnamon (4 oz) POI (Single Listing),Sell-Powder,1.97,,,,,1,,,0,,31,,
10672,Active,Cinnamon (1 lb) POI (Single Listing),Sell-Powder,5.12,,,,,1,,,0,,31,,
10673,Active,Cinnamon (2 lb) POI (Single Listing),Sell-Powder,9.07,,,,,1,,,0,,31,,
10674,Active,Mineral Oil (8 oz) EBE,Sell-Liquid Bottles F-Style,2.38,MinOil8ozEBE,9.35,oz,8,1,,9/13/2018,0,,31,,7.42309E+11
10675,Active,Mineral Oil (8 oz) EBE (Single Listing),Sell-Liquid Bottles F-Style,2.11,,9.35,oz,,1,,,0,,31,,
